F28ExpressionCreation_id	permalink	label_it	label_en	time_span	agent	production_technique	object	expression
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1975/rdq300/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1975/rdq300/creation	"Raimondi, Giuseppe. Testo manoscritto, ""La favola di Narciso. 16/17.3.75 ; Prima di sera. 19.3.75"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""La favola di Narciso. 16/17.3.75 ; Prima di sera. 19.3.75"", creation."	https://w3id.org/ficlitdl/time-span/1975	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1975/rdq300/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1975/rdq300/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq246/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq246/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Un tramonto : racconto. 10.9.968 ; Il postiglione d'Europa : (Magalotti). 1.10.1968 ; La scultura francese del '700. 16.10.1968"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Un tramonto : racconto. 10.9.968 ; Il postiglione d'Europa : (Magalotti). 1.10.1968 ; La scultura francese del '700. 16.10.1968"", creation."	https://w3id.org/ficlitdl/time-span/1968	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq246/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq246/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq83/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq83/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Il Barocci a via della Lungara ; Il panierone di Cuccoli. Luglio 1958"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Il Barocci a via della Lungara ; Il panierone di Cuccoli. Luglio 1958"", creation."	https://w3id.org/ficlitdl/time-span/1958	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq83/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq83/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1973/rdq289/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1973/rdq289/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Incontri bolognesi con Dino Campana"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Incontri bolognesi con Dino Campana"", creation."	https://w3id.org/ficlitdl/time-span/1973	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1973/rdq289/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1973/rdq289/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq277/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq277/creation	"Raimondi, Giuseppe. Testo manoscritto, ""La Negresse di Rembrandt. 5.6.72 ; Il sacrificio di Isacco. 3.8.72"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""La Negresse di Rembrandt. 5.6.72 ; Il sacrificio di Isacco. 3.8.72"", creation."	https://w3id.org/ficlitdl/time-span/1972	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq277/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq277/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq154/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq154/creation	"Raimondi, Giuseppe. Testo manoscritto, ""La rondine di Banquo. 6.2.1962 ; Oskar Kokoschka. 12.2.1962"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""La rondine di Banquo. 6.2.1962 ; Oskar Kokoschka. 12.2.1962"", creation."	https://w3id.org/ficlitdl/time-span/1962	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq154/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq154/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq205/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq205/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Aurora e Frammenti di Nietzsche. 28.4.965 ; Paesaggi di Versilia. 18.5.965"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Aurora e Frammenti di Nietzsche. 28.4.965 ; Paesaggi di Versilia. 18.5.965"", creation."	https://w3id.org/ficlitdl/time-span/1965	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq205/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq205/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq89/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq89/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Il fantasma di Dada. 14 novembre 1958 ; Fine di settembre a Zurigo. 21.11.58"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Il fantasma di Dada. 14 novembre 1958 ; Fine di settembre a Zurigo. 21.11.58"", creation."	https://w3id.org/ficlitdl/time-span/1958	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq89/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq89/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq217/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq217/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Severino Ferrari"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Severino Ferrari"", creation."	https://w3id.org/ficlitdl/time-span/1966	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq217/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq217/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq210/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq210/creation	"Raimondi, Giuseppe. Testo manoscritto, ""L'esame di coscienza di un letterato"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""L'esame di coscienza di un letterato"", creation."	https://w3id.org/ficlitdl/time-span/1965	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq210/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq210/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq281/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq281/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Gli invitati nella stanza"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Gli invitati nella stanza"", creation."	https://w3id.org/ficlitdl/time-span/1972	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq281/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq281/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq209/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq209/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Gli oggetti di Chardin. 31.8.1965 ; Ricordo di Manara Valgimigli. 16.9.1965"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Gli oggetti di Chardin. 31.8.1965 ; Ricordo di Manara Valgimigli. 16.9.1965"", creation."	https://w3id.org/ficlitdl/time-span/1965	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq209/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq209/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq280/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq280/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Le finestre. 9 ottobre 1972"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Le finestre. 9 ottobre 1972"", creation."	https://w3id.org/ficlitdl/time-span/1972	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq280/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq280/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq250/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq250/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Montaigne con la fiamma ossidrica. 16.1.969"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Montaigne con la fiamma ossidrica. 16.1.969"", creation."	https://w3id.org/ficlitdl/time-span/1969	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq250/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq250/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq59/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq59/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Varie : (Valigia ecc.). 29.7.1957"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Varie : (Valigia ecc.). 29.7.1957"", creation."	https://w3id.org/ficlitdl/time-span/1957	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq59/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq59/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1973/rdq287/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1973/rdq287/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Un angelo nella citta. 10 settembre 1973"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Un angelo nella citta. 10 settembre 1973"", creation."	https://w3id.org/ficlitdl/time-span/1973	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1973/rdq287/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1973/rdq287/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq102/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq102/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Un canto di soldati ; Stendhal e il realismo ; I poeti di Ferrara. 22 maggio 1959"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Un canto di soldati ; Stendhal e il realismo ; I poeti di Ferrara. 22 maggio 1959"", creation."	https://w3id.org/ficlitdl/time-span/1959	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq102/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq102/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq50/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq50/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Belgio"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Belgio"", creation."	https://w3id.org/ficlitdl/time-span/1956	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq50/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq50/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq269/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq269/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Una sera di dicembre. Dicembre 1970"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Una sera di dicembre. Dicembre 1970"", creation."	https://w3id.org/ficlitdl/time-span/1971	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq269/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq269/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq152/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq152/creation	"Raimondi, Giuseppe. Testo manoscritto, ""I disegni di Michelangelo. 16.1.1962 ; Una rivista letteraria a Bologna : (La Raccolta 1918)"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""I disegni di Michelangelo. 16.1.1962 ; Una rivista letteraria a Bologna : (La Raccolta 1918)"", creation."	https://w3id.org/ficlitdl/time-span/1962	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq152/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq152/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq132/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq132/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Storia di Carlo Carra. Gennaio 1961"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Storia di Carlo Carra. Gennaio 1961"", creation."	https://w3id.org/ficlitdl/time-span/1961	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq132/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq132/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq99/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq99/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Giotto. 12.3.1959"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Giotto. 12.3.1959"", creation."	https://w3id.org/ficlitdl/time-span/1959	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq99/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq99/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq101/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq101/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Guido Cagnacci : (mostra, 1959)"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Guido Cagnacci : (mostra, 1959)"", creation."	https://w3id.org/ficlitdl/time-span/1959	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq101/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq101/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq216/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq216/creation	"Raimondi, Giuseppe. Testo manoscritto, ""I grandi maestri dell'incisione ; Strenne e libri d'arte Bolaffi. 8.1.1966 ; Il manierismo in pittura. 12.1.1966"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""I grandi maestri dell'incisione ; Strenne e libri d'arte Bolaffi. 8.1.1966 ; Il manierismo in pittura. 12.1.1966"", creation."	https://w3id.org/ficlitdl/time-span/1966	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq216/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq216/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq254/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq254/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Luca orologiaio : racconto. 21.7.969 ; Le sorelle. 31.8.969"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Luca orologiaio : racconto. 21.7.969 ; Le sorelle. 31.8.969"", creation."	https://w3id.org/ficlitdl/time-span/1969	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq254/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq254/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq136/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq136/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Marcel Schwob ancora. 28.2.1961 ; Conversazione verso sera. 5.3.1961"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Marcel Schwob ancora. 28.2.1961 ; Conversazione verso sera. 5.3.1961"", creation."	https://w3id.org/ficlitdl/time-span/1961	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq136/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq136/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq135/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq135/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Una tragedia ad Anversa ; Jouhandeau, un figlio della Chiesa. 20.9.1959"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Una tragedia ad Anversa ; Jouhandeau, un figlio della Chiesa. 20.9.1959"", creation."	https://w3id.org/ficlitdl/time-span/1959	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq135/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq135/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq268/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq268/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Quasi una favola : racconto. 13.11.71 ; Il cavallino bianco : racconto. 8.2.1972"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Quasi una favola : racconto. 13.11.71 ; Il cavallino bianco : racconto. 8.2.1972"", creation."	https://w3id.org/ficlitdl/time-span/1971	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq268/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq268/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq23/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq23/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Varie. Aprile 1955 : 1. Carlo Porta"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Varie. Aprile 1955 : 1. Carlo Porta"", creation."	https://w3id.org/ficlitdl/time-span/1955	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq23/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq23/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq231/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq231/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Principio dell'autunno. 8.10.967 ; Ritorno a Comacchio. 10.10.967 ; Il treno e il mare. 31.10.67"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Principio dell'autunno. 8.10.967 ; Ritorno a Comacchio. 10.10.967 ; Il treno e il mare. 31.10.67"", creation."	https://w3id.org/ficlitdl/time-span/1967	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq231/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq231/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq175/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq175/creation	"Raimondi, Giuseppe. Testo manoscritto, ""La Certosa di Modena : (Delfini - Stendhal). 7.3.63 ; Il pittore bolognese Athos Casarini. 16.3.63"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""La Certosa di Modena : (Delfini - Stendhal). 7.3.63 ; Il pittore bolognese Athos Casarini. 16.3.63"", creation."	https://w3id.org/ficlitdl/time-span/1963	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq175/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq175/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq31/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq31/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Vecchie botteghe a Bologna ; Radiguet, o del disegno ; Fotografie : per la Valigia. Dicembre 1955"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Vecchie botteghe a Bologna ; Radiguet, o del disegno ; Fotografie : per la Valigia. Dicembre 1955"", creation."	https://w3id.org/ficlitdl/time-span/1955	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq31/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq31/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq265/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq265/creation	"Raimondi, Giuseppe. Testo manoscritto, ""La visita di capodanno"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""La visita di capodanno"", creation."	https://w3id.org/ficlitdl/time-span/1971	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq265/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq265/text
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq156/creation	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq156/creation	"Raimondi, Giuseppe. Testo manoscritto, ""Bologna cento anni fa : conferenza per la Societa toscana per la storia del Risorgimento. Marzo 1962"", creazione."	"Raimondi, Giuseppe. Testo manoscritto, ""Bologna cento anni fa : conferenza per la Societa toscana per la storia del Risorgimento. Marzo 1962"", creation."	https://w3id.org/ficlitdl/time-span/1962	https://w3id.org/ficlitdl/person/giuseppe-raimondi	https://w3id.org/ficlitdl/technique-type/handwriting	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq156/object	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq156/text
