F2Expression_id	permalink	label_it	label_en	creation_event	language	title	right	physical_carrier	cite_as	referenced_entity
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq183/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq183/text	"Raimondi, Giuseppe. Testo manoscritto, ""La Romagna per il Touring Club. Dal 20 al 30 luglio 1963"""	"Raimondi, Giuseppe. Manuscript text, ""La Romagna per il Touring Club. Dal 20 al 30 luglio 1963"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq183/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq183/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq183/object	Raimondi, Giuseppe. 1963. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 183, FR.A QUADERNI.1 1963 14.	
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq161/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq161/text	"Raimondi, Giuseppe. Testo manoscritto, ""Osservazioni su Giovanni Verga"""	"Raimondi, Giuseppe. Manuscript text, ""Osservazioni su Giovanni Verga"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq161/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq161/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq161/object	Raimondi, Giuseppe. 1962. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 161, FR.A QUADERNI.1 1962 10.	https://w3id.org/ficlitdl/person/giovanni-verga
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq3/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq3/text	"Raimondi, Giuseppe. Testo manoscritto, ""Argomenti per i racconti : 2. volume. 1954"""	"Raimondi, Giuseppe. Manuscript text, ""Argomenti per i racconti : 2. volume. 1954"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq3/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq3/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq3/object	Raimondi, Giuseppe. 1954. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 3, FR.A QUADERNI.1 1954 3.	
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq18/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq18/text	"Raimondi, Giuseppe. Testo manoscritto, ""Cortile bolognese. 3 gennaio 1955"""	"Raimondi, Giuseppe. Manuscript text, ""Cortile bolognese. 3 gennaio 1955"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq18/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq18/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq18/object	Raimondi, Giuseppe. 1955. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 18, FR.A QUADERNI.1 1955 3.	
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq170/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq170/text	"Raimondi, Giuseppe. Testo manoscritto, ""Il Vitale da Bologna di Gnudi. 23.12.962 ; Marc Chagall. (2.1.1963)"""	"Raimondi, Giuseppe. Manuscript text, ""Il Vitale da Bologna di Gnudi. 23.12.962 ; Marc Chagall. (2.1.1963)"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq170/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq170/title ;; https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq170/title ;; https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq170/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq170/object	Raimondi, Giuseppe. 1962. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 170, FR.A QUADERNI.1 1962 18.	https://w3id.org/ficlitdl/person/vitale-da-bologna ;; https://w3id.org/ficlitdl/person/marc-chagall ;; https://w3id.org/ficlitdl/person/cesare-gnudi
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq173/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq173/text	"Raimondi, Giuseppe. Testo manoscritto, ""Antonio, Bartolomeo e Alvise Vivarini. 9.2.1963 ; La fine dell'inverno : (Magalotti). 13.2.963 ; Il pittore Carlo Bonomi. 21.3.963"""	"Raimondi, Giuseppe. Manuscript text, ""Antonio, Bartolomeo e Alvise Vivarini. 9.2.1963 ; La fine dell'inverno : (Magalotti). 13.2.963 ; Il pittore Carlo Bonomi. 21.3.963"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq173/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq173/title ;; https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq173/title ;; https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq173/title ;; https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq173/title ;; https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq173/title ;; https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq173/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq173/object	Raimondi, Giuseppe. 1963. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 173, FR.A QUADERNI.1 1963 3.	https://w3id.org/ficlitdl/person/rodolfo-pallucchini ;; https://w3id.org/ficlitdl/person/lorenzo-magalotti ;; https://w3id.org/ficlitdl/person/antonio-vivarini ;; https://w3id.org/ficlitdl/person/carlo-bonomi ;; https://w3id.org/ficlitdl/person/alvise-vivarini ;; https://w3id.org/ficlitdl/person/bartolomeo-vivarini
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq189/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq189/text	"Raimondi, Giuseppe. Testo manoscritto, ""I ritratti del Fayum. 24.12.1963 ; Il Bastianino. 11.1.1964"""	"Raimondi, Giuseppe. Manuscript text, ""I ritratti del Fayum. 24.12.1963 ; Il Bastianino. 11.1.1964"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq189/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq189/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq189/object	Raimondi, Giuseppe. 1963. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 189, FR.A QUADERNI.1 1963 21.	https://w3id.org/ficlitdl/person/sebastiano-filippi
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq240/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq240/text	"Raimondi, Giuseppe. Testo manoscritto, ""Giacobbe e l'angelo. 6.3.1968 ; Ritagli. 1. 18.3.1968 ; Una visita imbarazzante : (Domenico Giordani). 23.3.1968"""	"Raimondi, Giuseppe. Manuscript text, ""Giacobbe e l'angelo. 6.3.1968 ; Ritagli. 1. 18.3.1968 ; Una visita imbarazzante : (Domenico Giordani). 23.3.1968"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq240/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq240/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq240/object	Raimondi, Giuseppe. 1968. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 240, FR.A QUADERNI.1 1968 6.	https://w3id.org/ficlitdl/person/domenico-giordani
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq144/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq144/text	"Raimondi, Giuseppe. Testo manoscritto, ""Qualche annotazione sul Bacchelli bolognese. Luglio, agosto 1961"""	"Raimondi, Giuseppe. Manuscript text, ""Qualche annotazione sul Bacchelli bolognese. Luglio, agosto 1961"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq144/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq144/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq144/object	Raimondi, Giuseppe. 1961. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 144, FR.A QUADERNI.1 1961 13.	https://w3id.org/ficlitdl/person/mario-bacchelli
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq251/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq251/text	"Raimondi, Giuseppe. Testo manoscritto, ""Giuseppina : racconto. 13.2.969 ; Il sogno di Lisa : racconto. 5.3.69"""	"Raimondi, Giuseppe. Manuscript text, ""Giuseppina : racconto. 13.2.969 ; Il sogno di Lisa : racconto. 5.3.69"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq251/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq251/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq251/object	Raimondi, Giuseppe. 1969. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 251, FR.A QUADERNI.1 1969 3.	
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq220/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq220/text	"Raimondi, Giuseppe. Testo manoscritto, ""Un Oscar per Cardarelli. 8.3.966 ; La primavera di Laforgue. 8.3.1967 ; La brutta ""storia"" dei Canti Orfici. 27.3.1967"""	"Raimondi, Giuseppe. Manuscript text, ""Un Oscar per Cardarelli. 8.3.966 ; La primavera di Laforgue. 8.3.1967 ; La brutta ""storia"" dei Canti Orfici. 27.3.1967"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq220/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq220/title ;; https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq220/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq220/object	Raimondi, Giuseppe. 1966. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 220, FR.A QUADERNI.1 1966 5.	https://w3id.org/ficlitdl/person/jules-laforgue ;; https://w3id.org/ficlitdl/person/vincenzo-cardarelli
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq224/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq224/text	"Raimondi, Giuseppe. Testo manoscritto, ""Kobilek di Ardengo Soffici. 31.5.1966 ; Stendhal e la pittura italiana"""	"Raimondi, Giuseppe. Manuscript text, ""Kobilek di Ardengo Soffici. 31.5.1966 ; Stendhal e la pittura italiana"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq224/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq224/title ;; https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq224/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq224/object	Raimondi, Giuseppe. 1966. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 224, FR.A QUADERNI.1 1966 9.	https://w3id.org/ficlitdl/person/stendhal ;; https://w3id.org/ficlitdl/person/ardengo-soffici
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq266/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq266/text	"Raimondi, Giuseppe. Testo manoscritto, ""Preparativi per un collaudo : racconto. Aprile 1971"""	"Raimondi, Giuseppe. Manuscript text, ""Preparativi per un collaudo : racconto. Aprile 1971"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq266/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq266/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq266/object	Raimondi, Giuseppe. 1971. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 266, FR.A QUADERNI.1 1971 2.	
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq113/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq113/text	"Raimondi, Giuseppe. Testo manoscritto, ""Il Reno a Casteldebole. 8.1.960 ; Laforgue celibataire. 14.1.960 ; La casa vecchia. 3.2.1960"""	"Raimondi, Giuseppe. Manuscript text, ""Il Reno a Casteldebole. 8.1.960 ; Laforgue celibataire. 14.1.960 ; La casa vecchia. 3.2.1960"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq113/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq113/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq113/object	Raimondi, Giuseppe. 1960. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 113, FR.A QUADERNI.1 1960 1.	https://w3id.org/ficlitdl/person/jules-laforgue
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq278/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq278/text	"Raimondi, Giuseppe. Testo manoscritto, ""Immagine dell'acqua : racconto. 20.7.1972 ; Il viola di una fodera di paletot : racconto. 28.8.1972"""	"Raimondi, Giuseppe. Manuscript text, ""Immagine dell'acqua : racconto. 20.7.1972 ; Il viola di una fodera di paletot : racconto. 28.8.1972"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq278/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq278/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq278/object	Raimondi, Giuseppe. 1972. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 278, FR.A QUADERNI.1 1972 [05] .	
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq244/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq244/text	"Raimondi, Giuseppe. Testo manoscritto, ""La strada di Palmanova : racconto. 23.4.1968 ; Il ritratto del ragazzo : racconto. 28.4.1968 ; Taccuino nuovo : (Le nevi dell'altro anno, La strada di Marradi). 1. maggio 1968"""	"Raimondi, Giuseppe. Manuscript text, ""La strada di Palmanova : racconto. 23.4.1968 ; Il ritratto del ragazzo : racconto. 28.4.1968 ; Taccuino nuovo : (Le nevi dell'altro anno, La strada di Marradi). 1. maggio 1968"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq244/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq244/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq244/object	Raimondi, Giuseppe. 1968. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 244, FR.A QUADERNI.1 1968 8.	
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq25/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq25/text	"Raimondi, Giuseppe. Testo manoscritto, ""Varie. 1953"""	"Raimondi, Giuseppe. Manuscript text, ""Varie. 1953"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq25/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq25/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq25/object	Raimondi, Giuseppe. 1955. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 25, FR.A QUADERNI.1 1955 10.	https://w3id.org/ficlitdl/person/dante-alighieri
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq178/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq178/text	"Raimondi, Giuseppe. Testo manoscritto, ""I primi eroi : (i fumetti). 2.5.1963 ; La nicchia di San Bernerdino. 7.5.1963 ; I cinquant'anni di Lacerba. 14.5.963"""	"Raimondi, Giuseppe. Manuscript text, ""I primi eroi : (i fumetti). 2.5.1963 ; La nicchia di San Bernerdino. 7.5.1963 ; I cinquant'anni di Lacerba. 14.5.963"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq178/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq178/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq178/object	Raimondi, Giuseppe. 1963. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 178, FR.A QUADERNI.1 1963 9.	
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq209/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq209/text	"Raimondi, Giuseppe. Testo manoscritto, ""Gli oggetti di Chardin. 31.8.1965 ; Ricordo di Manara Valgimigli. 16.9.1965"""	"Raimondi, Giuseppe. Manuscript text, ""Gli oggetti di Chardin. 31.8.1965 ; Ricordo di Manara Valgimigli. 16.9.1965"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq209/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq209/title ;; https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq209/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq209/object	Raimondi, Giuseppe. 1965. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 209, FR.A QUADERNI.1 1965 8.	https://w3id.org/ficlitdl/person/jean-baptiste-simeon-chardin ;; https://w3id.org/ficlitdl/person/manara-valgimigli
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq80/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq80/text	"Raimondi, Giuseppe. Testo manoscritto, ""La trattoria dei cacciatori ; Ritorno a Pontecchio. Maggio 1958"""	"Raimondi, Giuseppe. Manuscript text, ""La trattoria dei cacciatori ; Ritorno a Pontecchio. Maggio 1958"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq80/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq80/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq80/object	Raimondi, Giuseppe. 1958. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 80, FR.A QUADERNI.1 1958 11.	
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq169/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq169/text	"Raimondi, Giuseppe. Testo manoscritto, ""Un vecchio generale d'artiglieria : (Laclos). 8.12.962 ; Ritrattino di Antonio Baldini. 10.12.962 ; La fiera di Santa Lucia. 15.12.962"""	"Raimondi, Giuseppe. Manuscript text, ""Un vecchio generale d'artiglieria : (Laclos). 8.12.962 ; Ritrattino di Antonio Baldini. 10.12.962 ; La fiera di Santa Lucia. 15.12.962"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq169/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq169/title ;; https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq169/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq169/object	Raimondi, Giuseppe. 1962. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 169, FR.A QUADERNI.1 1962 17.	https://w3id.org/ficlitdl/person/antonio-baldini ;; https://w3id.org/ficlitdl/person/pierre-choderlos-de-laclos
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq125/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq125/text	"Raimondi, Giuseppe. Testo manoscritto, ""Degas da Durand-Ruel. 5.10.1960 ; Novembre a Comacchio. 15.11.1960"""	"Raimondi, Giuseppe. Manuscript text, ""Degas da Durand-Ruel. 5.10.1960 ; Novembre a Comacchio. 15.11.1960"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq125/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq125/title ;; https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq125/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq125/object	Raimondi, Giuseppe. 1960. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 125, FR.A QUADERNI.1 1960 13.	https://w3id.org/ficlitdl/person/paul-durand-ruel ;; https://w3id.org/ficlitdl/person/edgar-degas
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq2/text	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq2/text	"Raimondi, Giuseppe. Testo manoscritto, ""Argomenti per i racconti : 2. volume. 1954"""	"Raimondi, Giuseppe. Manuscript text, ""Argomenti per i racconti : 2. volume. 1954"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq2/creation	http://id.loc.gov/vocabulary/iso639-2/ita	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq2/title	https://w3id.org/ficlitdl/right/all-rights-reserved	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq2/object	Raimondi, Giuseppe. 1954. Quaderno manoscritto. Fondo Giuseppe Raimondi, Biblioteca Ezio Raimondi, Università di Bologna. RDq 2, FR.A QUADERNI.1 1954 2.	
