RoleInTime_id	permalink	label_it	label_en	related_expression	role
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq96/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq96/author	"Giuseppe Raimondi, autore del testo manoscritto ""Una domenica di febbraio. 15.2.1959 ; Il bottaio del Comunale. 25.3.959"""	"Giuseppe Raimondi, author of the manuscript text ""Una domenica di febbraio. 15.2.1959 ; Il bottaio del Comunale. 25.3.959"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq96/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq54/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq54/author	"Giuseppe Raimondi, autore del testo manoscritto ""Varie. 23 marzo 1957 ; Valigia : L'Amleto di Bacchelli"""	"Giuseppe Raimondi, author of the manuscript text ""Varie. 23 marzo 1957 ; Valigia : L'Amleto di Bacchelli"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq54/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq43/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq43/author	"Giuseppe Raimondi, autore del testo manoscritto ""Tempo di guerra : per Radio Milano"""	"Giuseppe Raimondi, author of the manuscript text ""Tempo di guerra : per Radio Milano"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq43/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq274/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq274/author	"Giuseppe Raimondi, autore del testo manoscritto ""Gli invitati nella stanza : 1. stesura. Settembre 1972"""	"Giuseppe Raimondi, author of the manuscript text ""Gli invitati nella stanza : 1. stesura. Settembre 1972"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq274/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq25/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq25/author	"Giuseppe Raimondi, autore del testo manoscritto ""Varie. 1953"""	"Giuseppe Raimondi, author of the manuscript text ""Varie. 1953"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq25/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq171/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq171/author	"Giuseppe Raimondi, autore del testo manoscritto ""L'opera di Cardarelli. 7.1.963 ; Cezanne a Basilea. 12.1.1963 ; Una traduzione di Pascal. 22.1.1963"""	"Giuseppe Raimondi, author of the manuscript text ""L'opera di Cardarelli. 7.1.963 ; Cezanne a Basilea. 12.1.1963 ; Una traduzione di Pascal. 22.1.1963"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq171/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq88/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq88/author	"Giuseppe Raimondi, autore del testo manoscritto ""Apollinaire: 9 novembre 1918 ; Giorno di Natale. (21.12.58)"""	"Giuseppe Raimondi, author of the manuscript text ""Apollinaire: 9 novembre 1918 ; Giorno di Natale. (21.12.58)"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq88/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq251/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq251/author	"Giuseppe Raimondi, autore del testo manoscritto ""Giuseppina : racconto. 13.2.969 ; Il sogno di Lisa : racconto. 5.3.69"""	"Giuseppe Raimondi, author of the manuscript text ""Giuseppina : racconto. 13.2.969 ; Il sogno di Lisa : racconto. 5.3.69"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq251/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq230/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq230/author	"Giuseppe Raimondi, autore del testo manoscritto ""L'uomo dal bicchiere di vino : (Villon). 24.8.67"""	"Giuseppe Raimondi, author of the manuscript text ""L'uomo dal bicchiere di vino : (Villon). 24.8.67"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq230/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq59/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq59/author	"Giuseppe Raimondi, autore del testo manoscritto ""Varie : (Valigia ecc.). 29.7.1957"""	"Giuseppe Raimondi, author of the manuscript text ""Varie : (Valigia ecc.). 29.7.1957"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq59/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq33/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq33/author	"Giuseppe Raimondi, autore del testo manoscritto ""Progetti di novelle (o racconti) : gennaio 1956"""	"Giuseppe Raimondi, author of the manuscript text ""Progetti di novelle (o racconti) : gennaio 1956"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq33/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq205/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq205/author	"Giuseppe Raimondi, autore del testo manoscritto ""Aurora e Frammenti di Nietzsche. 28.4.965 ; Paesaggi di Versilia. 18.5.965"""	"Giuseppe Raimondi, author of the manuscript text ""Aurora e Frammenti di Nietzsche. 28.4.965 ; Paesaggi di Versilia. 18.5.965"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq205/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq68/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq68/author	"Giuseppe Raimondi, autore del testo manoscritto ""De Pisis : nuovi appunti. (Dicembre 1957)"""	"Giuseppe Raimondi, author of the manuscript text ""De Pisis : nuovi appunti. (Dicembre 1957)"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq68/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq124/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq124/author	"Giuseppe Raimondi, autore del testo manoscritto ""Presagi dell'autunno ; Ricordo di Supervielle"""	"Giuseppe Raimondi, author of the manuscript text ""Presagi dell'autunno ; Ricordo di Supervielle"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq124/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq273/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq273/author	"Giuseppe Raimondi, autore del testo manoscritto ""I fiammiferi svedesi : racconto. 18.8.1972"""	"Giuseppe Raimondi, author of the manuscript text ""I fiammiferi svedesi : racconto. 18.8.1972"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq273/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq210/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq210/author	"Giuseppe Raimondi, autore del testo manoscritto ""L'esame di coscienza di un letterato"""	"Giuseppe Raimondi, author of the manuscript text ""L'esame di coscienza di un letterato"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq210/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq89/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq89/author	"Giuseppe Raimondi, autore del testo manoscritto ""Il fantasma di Dada. 14 novembre 1958 ; Fine di settembre a Zurigo. 21.11.58"""	"Giuseppe Raimondi, author of the manuscript text ""Il fantasma di Dada. 14 novembre 1958 ; Fine di settembre a Zurigo. 21.11.58"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq89/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1975/rdq298/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1975/rdq298/author	"Giuseppe Raimondi, autore del testo manoscritto ""Ricordo di Ardengo Soffici. Marzo 1975"""	"Giuseppe Raimondi, author of the manuscript text ""Ricordo di Ardengo Soffici. Marzo 1975"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1975/rdq298/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq74/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq74/author	"Giuseppe Raimondi, autore del testo manoscritto ""Le lettere di Campana e Sibilla Aleramo. 3 febbraio 1958 ; Restif-Dubuffet"""	"Giuseppe Raimondi, author of the manuscript text ""Le lettere di Campana e Sibilla Aleramo. 3 febbraio 1958 ; Restif-Dubuffet"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq74/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq24/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq24/author	"Giuseppe Raimondi, autore del testo manoscritto ""La valigia delle Indie. Aprile, maggio 1955"""	"Giuseppe Raimondi, author of the manuscript text ""La valigia delle Indie. Aprile, maggio 1955"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq24/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq110/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq110/author	"Giuseppe Raimondi, autore del testo manoscritto ""Il fiorentino Mazzoni. (5.10.1959) ; Interni di Vuillard. (4.11.1959) ; Estate di San Martino. (10.11.1959)"""	"Giuseppe Raimondi, author of the manuscript text ""Il fiorentino Mazzoni. (5.10.1959) ; Interni di Vuillard. (4.11.1959) ; Estate di San Martino. (10.11.1959)"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq110/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq9/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq9/author	"Giuseppe Raimondi, autore del testo manoscritto ""Rimbaud in Africa"""	"Giuseppe Raimondi, author of the manuscript text ""Rimbaud in Africa"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq9/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq125/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq125/author	"Giuseppe Raimondi, autore del testo manoscritto ""Degas da Durand-Ruel. 5.10.1960 ; Novembre a Comacchio. 15.11.1960"""	"Giuseppe Raimondi, author of the manuscript text ""Degas da Durand-Ruel. 5.10.1960 ; Novembre a Comacchio. 15.11.1960"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq125/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq121/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq121/author	"Giuseppe Raimondi, autore del testo manoscritto ""Noterella su Diego Valeri"""	"Giuseppe Raimondi, author of the manuscript text ""Noterella su Diego Valeri"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq121/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq161/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq161/author	"Giuseppe Raimondi, autore del testo manoscritto ""Osservazioni su Giovanni Verga"""	"Giuseppe Raimondi, author of the manuscript text ""Osservazioni su Giovanni Verga"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq161/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq174/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq174/author	"Giuseppe Raimondi, autore del testo manoscritto ""Gli scritti giovanili di Longhi. 18.2.963 ; Barbara : (due parti). 2.3.963. 23.4.963"""	"Giuseppe Raimondi, author of the manuscript text ""Gli scritti giovanili di Longhi. 18.2.963 ; Barbara : (due parti). 2.3.963. 23.4.963"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq174/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq265/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq265/author	"Giuseppe Raimondi, autore del testo manoscritto ""La visita di capodanno"""	"Giuseppe Raimondi, author of the manuscript text ""La visita di capodanno"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq265/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq106/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq106/author	"Giuseppe Raimondi, autore del testo manoscritto ""Soffici in tipografia. 15.7.1959 ; La montagna dietro la stazione. 20.7.59"""	"Giuseppe Raimondi, author of the manuscript text ""Soffici in tipografia. 15.7.1959 ; La montagna dietro la stazione. 20.7.59"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq106/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1964/rdq201/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1964/rdq201/author	"Giuseppe Raimondi, autore del testo manoscritto ""Canova a Possagno ; Fare un mestiere. 25.11.64"""	"Giuseppe Raimondi, author of the manuscript text ""Canova a Possagno ; Fare un mestiere. 25.11.64"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1964/rdq201/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq275/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq275/author	"Giuseppe Raimondi, autore del testo manoscritto ""Topografia di un quartiere : racconto. 21.6.72 ; Ingresso a Ferrara. 27.6.72 ; Una favola : racconto. 4.7.72"""	"Giuseppe Raimondi, author of the manuscript text ""Topografia di un quartiere : racconto. 21.6.72 ; Ingresso a Ferrara. 27.6.72 ; Una favola : racconto. 4.7.72"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq275/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq279/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq279/author	"Giuseppe Raimondi, autore del testo manoscritto ""Le carte di Blaise Pascal. 24.5.72 ; Saluto per un nostro libro. 29.5.72"""	"Giuseppe Raimondi, author of the manuscript text ""Le carte di Blaise Pascal. 24.5.72 ; Saluto per un nostro libro. 29.5.72"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq279/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1975/rdq297/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1975/rdq297/author	"Giuseppe Raimondi, autore del testo manoscritto ""Il Miserere di Carlo Porta. Gennaio 1975"""	"Giuseppe Raimondi, author of the manuscript text ""Il Miserere di Carlo Porta. Gennaio 1975"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1975/rdq297/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq36/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq36/author	"Giuseppe Raimondi, autore del testo manoscritto ""Lavori al casello due : racconto. Febbraio 1956"""	"Giuseppe Raimondi, author of the manuscript text ""Lavori al casello due : racconto. Febbraio 1956"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq36/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq97/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq97/author	"Giuseppe Raimondi, autore del testo manoscritto ""Michael Sweerts. (Febbr. 1959) ; La casa di Mallarme a Valvins. (Marzo '59)"""	"Giuseppe Raimondi, author of the manuscript text ""Michael Sweerts. (Febbr. 1959) ; La casa di Mallarme a Valvins. (Marzo '59)"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq97/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq206/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq206/author	"Giuseppe Raimondi, autore del testo manoscritto ""I mesi del duomo di Ferrara"""	"Giuseppe Raimondi, author of the manuscript text ""I mesi del duomo di Ferrara"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq206/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq190/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq190/author	"Giuseppe Raimondi, autore del testo manoscritto ""Racconto di Natale ; I ragazzi di San Gessoli. 4.1.1964"""	"Giuseppe Raimondi, author of the manuscript text ""Racconto di Natale ; I ragazzi di San Gessoli. 4.1.1964"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq190/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq214/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq214/author	"Giuseppe Raimondi, autore del testo manoscritto ""I disegni del Pontormo. 27.11.965 ; L'album Proust. 3.12.65"""	"Giuseppe Raimondi, author of the manuscript text ""I disegni del Pontormo. 27.11.965 ; L'album Proust. 3.12.65"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq214/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1974/rdq296/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1974/rdq296/author	"Giuseppe Raimondi, autore del testo manoscritto ""Gli amici della sera : articolo per la rivista ""Video"" di Alfredo Merio"""	"Giuseppe Raimondi, author of the manuscript text ""Gli amici della sera : articolo per la rivista ""Video"" di Alfredo Merio"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1974/rdq296/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq70/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq70/author	"Giuseppe Raimondi, autore del testo manoscritto ""Varie"""	"Giuseppe Raimondi, author of the manuscript text ""Varie"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq70/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq242/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq242/author	"Giuseppe Raimondi, autore del testo manoscritto ""Un sogno del '43. 3 febbr. 1968 ; L'uomo all'ospedale. 8.2.1968"""	"Giuseppe Raimondi, author of the manuscript text ""Un sogno del '43. 3 febbr. 1968 ; L'uomo all'ospedale. 8.2.1968"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq242/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq245/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq245/author	"Giuseppe Raimondi, autore del testo manoscritto ""L'ospizio"""	"Giuseppe Raimondi, author of the manuscript text ""L'ospizio"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq245/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq215/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq215/author	"Giuseppe Raimondi, autore del testo manoscritto ""Il pittore Giovanni Romagnoli. 15.12.65 ; La mostra della scultura bolognese del Settecento. 20.12.65 ; Il letto alla francese. 3 gennaio 1966"""	"Giuseppe Raimondi, author of the manuscript text ""Il pittore Giovanni Romagnoli. 15.12.65 ; La mostra della scultura bolognese del Settecento. 20.12.65 ; Il letto alla francese. 3 gennaio 1966"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq215/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq84/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq84/author	"Giuseppe Raimondi, autore del testo manoscritto ""Un pittore e un poeta alessandrino : (De Pisis e Cavafis). 25 luglio '58 ; Gli amici al caffe della Barchetta. 30.7.958 ; Isacco Babel riabilitato. 3.8.958"""	"Giuseppe Raimondi, author of the manuscript text ""Un pittore e un poeta alessandrino : (De Pisis e Cavafis). 25 luglio '58 ; Gli amici al caffe della Barchetta. 30.7.958 ; Isacco Babel riabilitato. 3.8.958"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq84/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq237/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq237/author	"Giuseppe Raimondi, autore del testo manoscritto ""La signorina Mercedes. 12.1.1968 ; Deserto sulla terra. 27.1.1968"""	"Giuseppe Raimondi, author of the manuscript text ""La signorina Mercedes. 12.1.1968 ; Deserto sulla terra. 27.1.1968"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq237/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq152/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq152/author	"Giuseppe Raimondi, autore del testo manoscritto ""I disegni di Michelangelo. 16.1.1962 ; Una rivista letteraria a Bologna : (La Raccolta 1918)"""	"Giuseppe Raimondi, author of the manuscript text ""I disegni di Michelangelo. 16.1.1962 ; Una rivista letteraria a Bologna : (La Raccolta 1918)"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq152/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq76/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq76/author	"Giuseppe Raimondi, autore del testo manoscritto ""Le lettere di Campana e di Sibilla : 2. articolo ; Neve di marzo : (Cocteau). Marzo 1958"""	"Giuseppe Raimondi, author of the manuscript text ""Le lettere di Campana e di Sibilla : 2. articolo ; Neve di marzo : (Cocteau). Marzo 1958"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq76/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq45/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq45/author	"Giuseppe Raimondi, autore del testo manoscritto ""Progetti lavori per la Radio ; La valigia delle Indie. Luglio e agosto 1956"""	"Giuseppe Raimondi, author of the manuscript text ""Progetti lavori per la Radio ; La valigia delle Indie. Luglio e agosto 1956"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq45/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq173/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq173/author	"Giuseppe Raimondi, autore del testo manoscritto ""Antonio, Bartolomeo e Alvise Vivarini. 9.2.1963 ; La fine dell'inverno : (Magalotti). 13.2.963 ; Il pittore Carlo Bonomi. 21.3.963"""	"Giuseppe Raimondi, author of the manuscript text ""Antonio, Bartolomeo e Alvise Vivarini. 9.2.1963 ; La fine dell'inverno : (Magalotti). 13.2.963 ; Il pittore Carlo Bonomi. 21.3.963"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq173/text	http://purl.org/spar/pro/author
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq95/author	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq95/author	"Giuseppe Raimondi, autore del testo manoscritto ""L'otto di spade. (16.1.1959) ; I quarant'anni della Ronda. (2.2.959)"""	"Giuseppe Raimondi, author of the manuscript text ""L'otto di spade. (16.1.1959) ; I quarant'anni della Ronda. (2.2.959)"""	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq95/text	http://purl.org/spar/pro/author
